param,value,seed,policy,true_positive,false_positive,false_negative,true_negative,precision,recall,fp_safety_risk,fp_inauthentic,fp_sophisticated,fp_mismatch_only,human_review_rate,probe_rate,total_cost,mean_cost
sign_unsafe,350.0,2013,v0_threshold,16,2,1,21,0.8888888888888888,0.9411764705882353,0,2,2,0,0.05,0.225,-101.0,-2.525
sign_unsafe,350.0,2013,v0_expected_cost,14,1,3,22,0.9333333333333333,0.8235294117647058,0,1,1,0,0.0,0.15,-114.0,-2.85
sign_unsafe,350.0,2013,engagement_baseline,17,16,0,7,0.5151515151515151,1.0,1,7,4,8,0.0,0.0,440.0,11.0
sign_unsafe,350.0,2014,v0_threshold,17,3,0,20,0.85,1.0,0,2,2,1,0.1,0.125,-90.0,-2.25
sign_unsafe,350.0,2014,v0_expected_cost,14,3,3,20,0.8235294117647058,0.8235294117647058,0,2,2,1,0.0,0.15,-79.0,-1.975
sign_unsafe,350.0,2014,engagement_baseline,14,16,3,7,0.4666666666666667,0.8235294117647058,4,7,3,6,0.0,0.0,1500.0,37.5
sign_unsafe,500.0,2000,v0_threshold,13,5,1,21,0.7222222222222222,0.9285714285714286,1,3,3,1,0.025,0.075,463.0,11.575
sign_unsafe,500.0,2000,v0_expected_cost,13,3,1,23,0.8125,0.9285714285714286,0,2,2,1,0.0,0.2,-67.0,-1.675
sign_unsafe,500.0,2000,engagement_baseline,11,20,3,6,0.3548387096774194,0.7857142857142857,1,5,3,14,0.0,0.0,730.0,18.25
sign_unsafe,500.0,2001,v0_threshold,16,1,1,22,0.9411764705882353,0.9411764705882353,0,1,1,0,0.0,0.2,-132.0,-3.3
sign_unsafe,500.0,2001,v0_expected_cost,16,0,1,23,1.0,0.9411764705882353,0,0,0,0,0.0,0.1,-146.0,-3.65
sign_unsafe,500.0,2001,engagement_baseline,13,16,4,7,0.4482758620689655,0.7647058823529411,0,4,3,12,0.0,0.0,170.0,4.25
sign_unsafe,500.0,2002,v0_threshold,11,1,0,28,0.9166666666666666,1.0,0,1,1,0,0.05,0.15,-74.0,-1.85
sign_unsafe,500.0,2002,v0_expected_cost,9,1,2,28,0.9,0.8181818181818182,0,1,1,0,0.0,0.125,-65.0,-1.625
sign_unsafe,500.0,2002,engagement_baseline,8,20,3,9,0.2857142857142857,0.7272727272727273,2,6,2,12,0.0,0.0,1250.0,31.25
sign_unsafe,500.0,2003,v0_threshold,17,1,0,22,0.9444444444444444,1.0,0,1,1,0,0.025,0.125,-140.0,-3.5
sign_unsafe,500.0,2003,v0_expected_cost,17,1,0,22,0.9444444444444444,1.0,0,1,1,0,0.0,0.1,-146.0,-3.65
sign_unsafe,500.0,2003,engagement_baseline,17,18,0,5,0.4857142857142857,1.0,1,4,3,13,0.0,0.0,605.0,15.125
sign_unsafe,500.0,2004,v0_threshold,16,2,0,22,0.8888888888888888,1.0,0,2,2,0,0.05,0.175,-103.0,-2.575
sign_unsafe,500.0,2004,v0_expected_cost,14,2,2,22,0.875,0.875,0,2,2,0,0.0,0.075,-97.0,-2.425
sign_unsafe,500.0,2004,engagement_baseline,14,20,2,4,0.4117647058823529,0.875,1,7,4,12,0.0,0.0,700.0,17.5
sign_unsafe,500.0,2005,v0_threshold,16,0,1,23,1.0,0.9411764705882353,0,0,0,0,0.05,0.225,-141.0,-3.525
sign_unsafe,500.0,2005,v0_expected_cost,15,1,2,22,0.9375,0.8823529411764706,0,1,1,0,0.0,0.1,-126.0,-3.15
sign_unsafe,500.0,2005,engagement_baseline,14,20,3,3,0.4117647058823529,0.8235294117647058,0,10,4,10,0.0,0.0,240.0,6.0
sign_unsafe,500.0,2006,v0_threshold,18,2,0,20,0.9,1.0,0,2,2,0,0.075,0.1,-121.0,-3.025
sign_unsafe,500.0,2006,v0_expected_cost,16,1,2,21,0.9411764705882353,0.8888888888888888,0,1,1,0,0.025,0.075,-132.0,-3.3
sign_unsafe,500.0,2006,engagement_baseline,16,17,2,5,0.48484848484848486,0.8888888888888888,2,5,2,11,0.0,0.0,1105.0,27.625
sign_unsafe,500.0,2007,v0_threshold,18,2,0,20,0.9,1.0,0,2,2,0,0.075,0.075,-122.0,-3.05
sign_unsafe,500.0,2007,v0_expected_cost,14,1,4,21,0.9333333333333333,0.7777777777777778,0,1,1,0,0.0,0.125,-115.0,-2.875
sign_unsafe,500.0,2007,engagement_baseline,16,14,2,8,0.5333333333333333,0.8888888888888888,2,3,2,9,0.0,0.0,1055.0,26.375
sign_unsafe,500.0,2008,v0_threshold,15,1,0,24,0.9375,1.0,0,1,1,0,0.1,0.275,-99.0,-2.475
sign_unsafe,500.0,2008,v0_expected_cost,11,1,4,24,0.9166666666666666,0.7333333333333333,0,1,1,0,0.0,0.2,-82.0,-2.05
sign_unsafe,500.0,2008,engagement_baseline,12,11,3,14,0.5217391304347826,0.8,3,3,3,6,0.0,0.0,1540.0,38.5
sign_unsafe,500.0,2009,v0_threshold,12,1,0,27,0.9230769230769231,1.0,0,1,1,0,0.05,0.3,-78.0,-1.95
sign_unsafe,500.0,2009,v0_expected_cost,11,1,1,27,0.9166666666666666,0.9166666666666666,0,1,1,0,0.025,0.1,-81.0,-2.025
sign_unsafe,500.0,2009,engagement_baseline,10,19,2,9,0.3448275862068966,0.8333333333333334,1,6,2,12,0.0,0.0,720.0,18.0
sign_unsafe,500.0,2010,v0_threshold,12,5,0,23,0.7058823529411765,1.0,0,5,5,0,0.025,0.225,-6.0,-0.15
sign_unsafe,500.0,2010,v0_expected_cost,8,5,4,23,0.6153846153846154,0.6666666666666666,0,5,5,0,0.0,0.125,25.0,0.625
sign_unsafe,500.0,2010,engagement_baseline,9,20,3,8,0.3103448275862069,0.75,0,10,7,10,0.0,0.0,290.0,7.25
sign_unsafe,500.0,2011,v0_threshold,18,2,0,20,0.9,1.0,0,1,1,1,0.025,0.125,-135.0,-3.375
sign_unsafe,500.0,2011,v0_expected_cost,14,2,4,20,0.875,0.7777777777777778,0,1,1,1,0.0,0.1,-101.0,-2.525
sign_unsafe,500.0,2011,engagement_baseline,14,20,4,2,0.4117647058823529,0.7777777777777778,1,8,3,11,0.0,0.0,725.0,18.125
sign_unsafe,500.0,2012,v0_threshold,17,3,0,20,0.85,1.0,0,3,3,0,0.075,0.1,-91.0,-2.275
sign_unsafe,500.0,2012,v0_expected_cost,15,3,2,20,0.8333333333333334,0.8823529411764706,0,3,3,0,0.0,0.125,-85.0,-2.125
sign_unsafe,500.0,2012,engagement_baseline,15,20,2,3,0.42857142857142855,0.8823529411764706,2,9,6,9,0.0,0.0,1185.0,29.625
sign_unsafe,500.0,2013,v0_threshold,16,2,1,21,0.8888888888888888,0.9411764705882353,0,2,2,0,0.05,0.225,-101.0,-2.525
sign_unsafe,500.0,2013,v0_expected_cost,14,0,3,23,1.0,0.8235294117647058,0,0,0,0,0.0,0.175,-133.0,-3.325
sign_unsafe,500.0,2013,engagement_baseline,17,16,0,7,0.5151515151515151,1.0,1,7,4,8,0.0,0.0,590.0,14.75
sign_unsafe,500.0,2014,v0_threshold,17,3,0,20,0.85,1.0,0,2,2,1,0.1,0.125,-90.0,-2.25
sign_unsafe,500.0,2014,v0_expected_cost,13,3,4,20,0.8125,0.7647058823529411,0,2,2,1,0.0,0.175,-68.0,-1.7
sign_unsafe,500.0,2014,engagement_baseline,14,16,3,7,0.4666666666666667,0.8235294117647058,4,7,3,6,0.0,0.0,2100.0,52.5
decline_good,5.0,2000,v0_threshold,13,5,1,21,0.7222222222222222,0.9285714285714286,1,3,3,1,0.025,0.075,158.0,3.95
decline_good,5.0,2000,v0_expected_cost,13,4,1,22,0.7647058823529411,0.9285714285714286,0,3,3,1,0.0,0.15,-49.0,-1.225
decline_good,5.0,2000,engagement_baseline,11,20,3,6,0.3548387096774194,0.7857142857142857,1,5,3,14,0.0,0.0,415.0,10.375
decline_good,5.0,2001,v0_threshold,16,1,1,22,0.9411764705882353,0.9411764705882353,0,1,1,0,0.0,0.2,-132.0,-3.3
decline_good,5.0,2001,v0_expected_cost,16,0,1,23,1.0,0.9411764705882353,0,0,0,0,0.0,0.05,-153.0,-3.825
decline_good,5.0,2001,engagement_baseline,13,16,4,7,0.4482758620689655,0.7647058823529411,0,4,3,12,0.0,0.0,150.0,3.75
decline_good,5.0,2002,v0_threshold,11,1,0,28,0.9166666666666666,1.0,0,1,1,0,0.05,0.15,-74.0,-1.85
decline_good,5.0,2002,v0_expected_cost,9,1,2,28,0.9,0.8181818181818182,0,1,1,0,0.0,0.1,-66.0,-1.65
decline_good,5.0,2002,engagement_baseline,8,20,3,9,0.2857142857142857,0.7272727272727273,2,6,2,12,0.0,0.0,635.0,15.875
decline_good,5.0,2003,v0_threshold,17,1,0,22,0.9444444444444444,1.0,0,1,1,0,0.025,0.125,-140.0,-3.5
decline_good,5.0,2003,v0_expected_cost,17,1,0,22,0.9444444444444444,1.0,0,1,1,0,0.0,0.1,-146.0,-3.65
decline_good,5.0,2003,engagement_baseline,17,18,0,5,0.4857142857142857,1.0,1,4,3,13,0.0,0.0,305.0,7.625
decline_good,5.0,2004,v0_threshold,16,2,0,22,0.8888888888888888,1.0,0,2,2,0,0.05,0.175,-103.0,-2.575
decline_good,5.0,2004,v0_expected_cost,15,2,1,22,0.8823529411764706,0.9375,0,2,2,0,0.0,0.025,-109.0,-2.725
decline_good,5.0,2004,engagement_baseline,14,20,2,4,0.4117647058823529,0.875,1,7,4,12,0.0,0.0,390.0,9.75
decline_good,5.0,2005,v0_threshold,16,0,1,23,1.0,0.9411764705882353,0,0,0,0,0.05,0.225,-141.0,-3.525
decline_good,5.0,2005,v0_expected_cost,16,1,1,22,0.9411764705882353,0.9411764705882353,0,1,1,0,0.0,0.075,-137.0,-3.425
decline_good,5.0,2005,engagement_baseline,14,20,3,3,0.4117647058823529,0.8235294117647058,0,10,4,10,0.0,0.0,225.0,5.625
decline_good,5.0,2006,v0_threshold,18,2,0,20,0.9,1.0,0,2,2,0,0.075,0.1,-121.0,-3.025
decline_good,5.0,2006,v0_expected_cost,18,2,0,20,0.9,1.0,0,2,2,0,0.025,0.0,-135.0,-3.375
decline_good,5.0,2006,engagement_baseline,16,17,2,5,0.48484848484848486,0.8888888888888888,2,5,2,11,0.0,0.0,495.0,12.375
decline_good,5.0,2007,v0_threshold,18,2,0,20,0.9,1.0,0,2,2,0,0.075,0.075,-122.0,-3.05
decline_good,5.0,2007,v0_expected_cost,15,1,3,21,0.9375,0.8333333333333334,0,1,1,0,0.0,0.1,-126.0,-3.15
decline_good,5.0,2007,engagement_baseline,16,14,2,8,0.5333333333333333,0.8888888888888888,2,3,2,9,0.0,0.0,445.0,11.125
decline_good,5.0,2008,v0_threshold,15,1,0,24,0.9375,1.0,0,1,1,0,0.1,0.275,-99.0,-2.475
decline_good,5.0,2008,v0_expected_cost,12,1,3,24,0.9230769230769231,0.8,0,1,1,0,0.0,0.1,-96.0,-2.4
decline_good,5.0,2008,engagement_baseline,12,11,3,14,0.5217391304347826,0.8,3,3,3,6,0.0,0.0,625.0,15.625
decline_good,5.0,2009,v0_threshold,12,1,0,27,0.9230769230769231,1.0,0,1,1,0,0.05,0.3,-78.0,-1.95
decline_good,5.0,2009,v0_expected_cost,12,1,0,27,0.9230769230769231,1.0,0,1,1,0,0.025,0.025,-94.0,-2.35
decline_good,5.0,2009,engagement_baseline,10,19,2,9,0.3448275862068966,0.8333333333333334,1,6,2,12,0.0,0.0,410.0,10.25
decline_good,5.0,2010,v0_threshold,12,5,0,23,0.7058823529411765,1.0,0,5,5,0,0.025,0.225,-6.0,-0.15
decline_good,5.0,2010,v0_expected_cost,11,5,1,23,0.6875,0.9166666666666666,0,5,5,0,0.0,0.025,-9.0,-0.225
decline_good,5.0,2010,engagement_baseline,9,20,3,8,0.3103448275862069,0.75,0,10,7,10,0.0,0.0,275.0,6.875
decline_good,5.0,2011,v0_threshold,18,2,0,20,0.9,1.0,0,1,1,1,0.025,0.125,-135.0,-3.375
decline_good,5.0,2011,v0_expected_cost,16,2,2,20,0.8888888888888888,0.8888888888888888,0,1,1,1,0.0,0.05,-123.0,-3.075
decline_good,5.0,2011,engagement_baseline,14,20,4,2,0.4117647058823529,0.7777777777777778,1,8,3,11,0.0,0.0,405.0,10.125
decline_good,5.0,2012,v0_threshold,17,3,0,20,0.85,1.0,0,3,3,0,0.075,0.1,-91.0,-2.275
decline_good,5.0,2012,v0_expected_cost,16,3,1,20,0.8421052631578947,0.9411764705882353,0,3,3,0,0.0,0.075,-97.0,-2.425
decline_good,5.0,2012,engagement_baseline,15,20,2,3,0.42857142857142855,0.8823529411764706,2,9,6,9,0.0,0.0,575.0,14.375
decline_good,5.0,2013,v0_threshold,16,2,1,21,0.8888888888888888,0.9411764705882353,0,2,2,0,0.05,0.225,-101.0,-2.525
decline_good,5.0,2013,v0_expected_cost,16,1,1,22,0.9411764705882353,0.9411764705882353,0,1,1,0,0.0,0.075,-137.0,-3.425
decline_good,5.0,2013,engagement_baseline,17,16,0,7,0.5151515151515151,1.0,1,7,4,8,0.0,0.0,290.0,7.25
decline_good,5.0,2014,v0_threshold,17,3,0,20,0.85,1.0,0,2,2,1,0.1,0.125,-90.0,-2.25
decline_good,5.0,2014,v0_expected_cost,14,3,3,20,0.8235294117647058,0.8235294117647058,0,2,2,1,0.0,0.125,-80.0,-2.0
decline_good,5.0,2014,engagement_baseline,14,16,3,7,0.4666666666666667,0.8235294117647058,4,7,3,6,0.0,0.0,885.0,22.125
decline_good,10.0,2000,v0_threshold,13,5,1,21,0.7222222222222222,0.9285714285714286,1,3,3,1,0.025,0.075,163.0,4.075
decline_good,10.0,2000,v0_expected_cost,13,4,1,22,0.7647058823529411,0.9285714285714286,0,3,3,1,0.0,0.175,-48.0,-1.2
decline_good,10.0,2000,engagement_baseline,11,20,3,6,0.3548387096774194,0.7857142857142857,1,5,3,14,0.0,0.0,430.0,10.75
decline_good,10.0,2001,v0_threshold,16,1,1,22,0.9411764705882353,0.9411764705882353,0,1,1,0,0.0,0.2,-132.0,-3.3
decline_good,10.0,2001,v0_expected_cost,16,0,1,23,1.0,0.9411764705882353,0,0,0,0,0.0,0.1,-146.0,-3.65
decline_good,10.0,2001,engagement_baseline,13,16,4,7,0.4482758620689655,0.7647058823529411,0,4,3,12,0.0,0.0,170.0,4.25
decline_good,10.0,2002,v0_threshold,11,1,0,28,0.9166666666666666,1.0,0,1,1,0,0.05,0.15,-74.0,-1.85
decline_good,10.0,2002,v0_expected_cost,9,1,2,28,0.9,0.8181818181818182,0,1,1,0,0.0,0.125,-65.0,-1.625
decline_good,10.0,2002,engagement_baseline,8,20,3,9,0.2857142857142857,0.7272727272727273,2,6,2,12,0.0,0.0,650.0,16.25
decline_good,10.0,2003,v0_threshold,17,1,0,22,0.9444444444444444,1.0,0,1,1,0,0.025,0.125,-140.0,-3.5
decline_good,10.0,2003,v0_expected_cost,17,1,0,22,0.9444444444444444,1.0,0,1,1,0,0.0,0.1,-146.0,-3.65
decline_good,10.0,2003,engagement_baseline,17,18,0,5,0.4857142857142857,1.0,1,4,3,13,0.0,0.0,305.0,7.625
decline_good,10.0,2004,v0_threshold,16,2,0,22,0.8888888888888888,1.0,0,2,2,0,0.05,0.175,-103.0,-2.575
decline_good,10.0,2004,v0_expected_cost,15,2,1,22,0.8823529411764706,0.9375,0,2,2,0,0.0,0.05,-108.0,-2.7
decline_good,10.0,2004,engagement_baseline,14,20,2,4,0.4117647058823529,0.875,1,7,4,12,0.0,0.0,400.0,10.0
decline_good,10.0,2005,v0_threshold,16,0,1,23,1.0,0.9411764705882353,0,0,0,0,0.05,0.225,-141.0,-3.525
decline_good,10.0,2005,v0_expected_cost,16,1,1,22,0.9411764705882353,0.9411764705882353,0,1,1,0,0.0,0.075,-137.0,-3.425
decline_good,10.0,2005,engagement_baseline,14,20,3,3,0.4117647058823529,0.8235294117647058,0,10,4,10,0.0,0.0,240.0,6.0
decline_good,10.0,2006,v0_threshold,18,2,0,20,0.9,1.0,0,2,2,0,0.075,0.1,-121.0,-3.025
decline_good,10.0,2006,v0_expected_cost,18,2,0,20,0.9,1.0,0,2,2,0,0.025,0.0,-135.0,-3.375
decline_good,10.0,2006,engagement_baseline,16,17,2,5,0.48484848484848486,0.8888888888888888,2,5,2,11,0.0,0.0,505.0,12.625
decline_good,10.0,2007,v0_threshold,18,2,0,20,0.9,1.0,0,2,2,0,0.075,0.075,-122.0,-3.05
decline_good,10.0,2007,v0_expected_cost,15,1,3,21,0.9375,0.8333333333333334,0,1,1,0,0.0,0.1,-126.0,-3.15
decline_good,10.0,2007,engagement_baseline,16,14,2,8,0.5333333333333333,0.8888888888888888,2,3,2,9,0.0,0.0,455.0,11.375
decline_good,10.0,2008,v0_threshold,15,1,0,24,0.9375,1.0,0,1,1,0,0.1,0.275,-99.0,-2.475
decline_good,10.0,2008,v0_expected_cost,12,1,3,24,0.9230769230769231,0.8,0,1,1,0,0.0,0.175,-93.0,-2.325
decline_good,10.0,2008,engagement_baseline,12,11,3,14,0.5217391304347826,0.8,3,3,3,6,0.0,0.0,640.0,16.0
decline_good,10.0,2009,v0_threshold,12,1,0,27,0.9230769230769231,1.0,0,1,1,0,0.05,0.3,-78.0,-1.95
decline_good,10.0,2009,v0_expected_cost,12,1,0,27,0.9230769230769231,1.0,0,1,1,0,0.025,0.075,-92.0,-2.3
decline_good,10.0,2009,engagement_baseline,10,19,2,9,0.3448275862068966,0.8333333333333334,1,6,2,12,0.0,0.0,420.0,10.5
decline_good,10.0,2010,v0_threshold,12,5,0,23,0.7058823529411765,1.0,0,5,5,0,0.025,0.225,-6.0,-0.15
decline_good,10.0,2010,v0_expected_cost,11,5,1,23,0.6875,0.9166666666666666,0,5,5,0,0.0,0.05,-8.0,-0.2
decline_good,10.0,2010,engagement_baseline,9,20,3,8,0.3103448275862069,0.75,0,10,7,10,0.0,0.0,290.0,7.25
decline_good,10.0,2011,v0_threshold,18,2,0,20,0.9,1.0,0,1,1,1,0.025,0.125,-135.0,-3.375
decline_good,10.0,2011,v0_expected_cost,16,2,2,20,0.8888888888888888,0.8888888888888888,0,1,1,1,0.0,0.05,-123.0,-3.075
decline_good,10.0,2011,engagement_baseline,14,20,4,2,0.4117647058823529,0.7777777777777778,1,8,3,11,0.0,0.0,425.0,10.625
decline_good,10.0,2012,v0_threshold,17,3,0,20,0.85,1.0,0,3,3,0,0.075,0.1,-91.0,-2.275
decline_good,10.0,2012,v0_expected_cost,16,3,1,20,0.8421052631578947,0.9411764705882353,0,3,3,0,0.0,0.1,-96.0,-2.4
decline_good,10.0,2012,engagement_baseline,15,20,2,3,0.42857142857142855,0.8823529411764706,2,9,6,9,0.0,0.0,585.0,14.625
decline_good,10.0,2013,v0_threshold,16,2,1,21,0.8888888888888888,0.9411764705882353,0,2,2,0,0.05,0.225,-101.0,-2.525
decline_good,10.0,2013,v0_expected_cost,16,1,1,22,0.9411764705882353,0.9411764705882353,0,1,1,0,0.0,0.1,-136.0,-3.4
decline_good,10.0,2013,engagement_baseline,17,16,0,7,0.5151515151515151,1.0,1,7,4,8,0.0,0.0,290.0,7.25
decline_good,10.0,2014,v0_threshold,17,3,0,20,0.85,1.0,0,2,2,1,0.1,0.125,-90.0,-2.25
decline_good,10.0,2014,v0_expected_cost,14,3,3,20,0.8235294117647058,0.8235294117647058,0,2,2,1,0.0,0.15,-79.0,-1.975
decline_good,10.0,2014,engagement_baseline,14,16,3,7,0.4666666666666667,0.8235294117647058,4,7,3,6,0.0,0.0,900.0,22.5
decline_good,20.0,2000,v0_threshold,13,5,1,21,0.7222222222222222,0.9285714285714286,1,3,3,1,0.025,0.075,173.0,4.325
decline_good,20.0,2000,v0_expected_cost,13,4,1,22,0.7647058823529411,0.9285714285714286,0,3,3,1,0.0,0.175,-48.0,-1.2
decline_good,20.0,2000,engagement_baseline,11,20,3,6,0.3548387096774194,0.7857142857142857,1,5,3,14,0.0,0.0,460.0,11.5
decline_good,20.0,2001,v0_threshold,16,1,1,22,0.9411764705882353,0.9411764705882353,0,1,1,0,0.0,0.2,-132.0,-3.3
decline_good,20.0,2001,v0_expected_cost,16,0,1,23,1.0,0.9411764705882353,0,0,0,0,0.0,0.1,-136.0,-3.4
decline_good,20.0,2001,engagement_baseline,13,16,4,7,0.4482758620689655,0.7647058823529411,0,4,3,12,0.0,0.0,210.0,5.25
decline_good,20.0,2002,v0_threshold,11,1,0,28,0.9166666666666666,1.0,0,1,1,0,0.05,0.15,-74.0,-1.85
decline_good,20.0,2002,v0_expected_cost,9,1,2,28,0.9,0.8181818181818182,0,1,1,0,0.0,0.125,-65.0,-1.625
decline_good,20.0,2002,engagement_baseline,8,20,3,9,0.2857142857142857,0.7272727272727273,2,6,2,12,0.0,0.0,680.0,17.0
decline_good,20.0,2003,v0_threshold,17,1,0,22,0.9444444444444444,1.0,0,1,1,0,0.025,0.125,-140.0,-3.5
decline_good,20.0,2003,v0_expected_cost,17,1,0,22,0.9444444444444444,1.0,0,1,1,0,0.0,0.175,-143.0,-3.575
decline_good,20.0,2003,engagement_baseline,17,18,0,5,0.4857142857142857,1.0,1,4,3,13,0.0,0.0,305.0,7.625
decline_good,20.0,2004,v0_threshold,16,2,0,22,0.8888888888888888,1.0,0,2,2,0,0.05,0.175,-103.0,-2.575
decline_good,20.0,2004,v0_expected_cost,15,2,1,22,0.8823529411764706,0.9375,0,2,2,0,0.0,0.05,-108.0,-2.7
decline_good,20.0,2004,engagement_baseline,14,20,2,4,0.4117647058823529,0.875,1,7,4,12,0.0,0.0,420.0,10.5
decline_good,20.0,2005,v0_threshold,16,0,1,23,1.0,0.9411764705882353,0,0,0,0,0.05,0.225,-141.0,-3.525
decline_good,20.0,2005,v0_expected_cost,16,1,1,22,0.9411764705882353,0.9411764705882353,0,1,1,0,0.0,0.075,-137.0,-3.425
decline_good,20.0,2005,engagement_baseline,14,20,3,3,0.4117647058823529,0.8235294117647058,0,10,4,10,0.0,0.0,270.0,6.75
decline_good,20.0,2006,v0_threshold,18,2,0,20,0.9,1.0,0,2,2,0,0.075,0.1,-121.0,-3.025
decline_good,20.0,2006,v0_expected_cost,18,2,0,20,0.9,1.0,0,2,2,0,0.025,0.025,-134.0,-3.35
decline_good,20.0,2006,engagement_baseline,16,17,2,5,0.48484848484848486,0.8888888888888888,2,5,2,11,0.0,0.0,525.0,13.125
decline_good,20.0,2007,v0_threshold,18,2,0,20,0.9,1.0,0,2,2,0,0.075,0.075,-122.0,-3.05
decline_good,20.0,2007,v0_expected_cost,15,1,3,21,0.9375,0.8333333333333334,0,1,1,0,0.0,0.1,-126.0,-3.15
decline_good,20.0,2007,engagement_baseline,16,14,2,8,0.5333333333333333,0.8888888888888888,2,3,2,9,0.0,0.0,475.0,11.875
decline_good,20.0,2008,v0_threshold,15,1,0,24,0.9375,1.0,0,1,1,0,0.1,0.275,-99.0,-2.475
decline_good,20.0,2008,v0_expected_cost,12,1,3,24,0.9230769230769231,0.8,0,1,1,0,0.0,0.175,-93.0,-2.325
decline_good,20.0,2008,engagement_baseline,12,11,3,14,0.5217391304347826,0.8,3,3,3,6,0.0,0.0,670.0,16.75
decline_good,20.0,2009,v0_threshold,12,1,0,27,0.9230769230769231,1.0,0,1,1,0,0.05,0.3,-78.0,-1.95
decline_good,20.0,2009,v0_expected_cost,12,1,0,27,0.9230769230769231,1.0,0,1,1,0,0.025,0.075,-92.0,-2.3
decline_good,20.0,2009,engagement_baseline,10,19,2,9,0.3448275862068966,0.8333333333333334,1,6,2,12,0.0,0.0,440.0,11.0
decline_good,20.0,2010,v0_threshold,12,5,0,23,0.7058823529411765,1.0,0,5,5,0,0.025,0.225,-6.0,-0.15
decline_good,20.0,2010,v0_expected_cost,11,5,1,23,0.6875,0.9166666666666666,0,5,5,0,0.0,0.075,-7.0,-0.175
decline_good,20.0,2010,engagement_baseline,9,20,3,8,0.3103448275862069,0.75,0,10,7,10,0.0,0.0,320.0,8.0
decline_good,20.0,2011,v0_threshold,18,2,0,20,0.9,1.0,0,1,1,1,0.025,0.125,-135.0,-3.375
decline_good,20.0,2011,v0_expected_cost,16,2,2,20,0.8888888888888888,0.8888888888888888,0,1,1,1,0.0,0.05,-123.0,-3.075
decline_good,20.0,2011,engagement_baseline,14,20,4,2,0.4117647058823529,0.7777777777777778,1,8,3,11,0.0,0.0,465.0,11.625
decline_good,20.0,2012,v0_threshold,17,3,0,20,0.85,1.0,0,3,3,0,0.075,0.1,-91.0,-2.275
decline_good,20.0,2012,v0_expected_cost,16,3,1,20,0.8421052631578947,0.9411764705882353,0,3,3,0,0.0,0.1,-96.0,-2.4
decline_good,20.0,2012,engagement_baseline,15,20,2,3,0.42857142857142855,0.8823529411764706,2,9,6,9,0.0,0.0,605.0,15.125
decline_good,20.0,2013,v0_threshold,16,2,1,21,0.8888888888888888,0.9411764705882353,0,2,2,0,0.05,0.225,-101.0,-2.525
decline_good,20.0,2013,v0_expected_cost,16,1,1,22,0.9411764705882353,0.9411764705882353,0,1,1,0,0.0,0.1,-136.0,-3.4
decline_good,20.0,2013,engagement_baseline,17,16,0,7,0.5151515151515151,1.0,1,7,4,8,0.0,0.0,290.0,7.25
decline_good,20.0,2014,v0_threshold,17,3,0,20,0.85,1.0,0,2,2,1,0.1,0.125,-90.0,-2.25
decline_good,20.0,2014,v0_expected_cost,14,3,3,20,0.8235294117647058,0.8235294117647058,0,2,2,1,0.0,0.175,-78.0,-1.95
decline_good,20.0,2014,engagement_baseline,14,16,3,7,0.4666666666666667,0.8235294117647058,4,7,3,6,0.0,0.0,930.0,23.25
decline_good,30.0,2000,v0_threshold,13,5,1,21,0.7222222222222222,0.9285714285714286,1,3,3,1,0.025,0.075,183.0,4.575
decline_good,30.0,2000,v0_expected_cost,13,4,1,22,0.7647058823529411,0.9285714285714286,0,3,3,1,0.0,0.225,-46.0,-1.15
decline_good,30.0,2000,engagement_baseline,11,20,3,6,0.3548387096774194,0.7857142857142857,1,5,3,14,0.0,0.0,490.0,12.25
decline_good,30.0,2001,v0_threshold,16,1,1,22,0.9411764705882353,0.9411764705882353,0,1,1,0,0.0,0.2,-132.0,-3.3
decline_good,30.0,2001,v0_expected_cost,16,0,1,23,1.0,0.9411764705882353,0,0,0,0,0.0,0.1,-126.0,-3.15
decline_good,30.0,2001,engagement_baseline,13,16,4,7,0.4482758620689655,0.7647058823529411,0,4,3,12,0.0,0.0,250.0,6.25
decline_good,30.0,2002,v0_threshold,11,1,0,28,0.9166666666666666,1.0,0,1,1,0,0.05,0.15,-74.0,-1.85
decline_good,30.0,2002,v0_expected_cost,9,1,2,28,0.9,0.8181818181818182,0,1,1,0,0.0,0.15,-64.0,-1.6
decline_good,30.0,2002,engagement_baseline,8,20,3,9,0.2857142857142857,0.7272727272727273,2,6,2,12,0.0,0.0,710.0,17.75
decline_good,30.0,2003,v0_threshold,17,1,0,22,0.9444444444444444,1.0,0,1,1,0,0.025,0.125,-140.0,-3.5
decline_good,30.0,2003,v0_expected_cost,17,1,0,22,0.9444444444444444,1.0,0,1,1,0,0.0,0.175,-143.0,-3.575
decline_good,30.0,2003,engagement_baseline,17,18,0,5,0.4857142857142857,1.0,1,4,3,13,0.0,0.0,305.0,7.625
decline_good,30.0,2004,v0_threshold,16,2,0,22,0.8888888888888888,1.0,0,2,2,0,0.05,0.175,-103.0,-2.575
decline_good,30.0,2004,v0_expected_cost,15,2,1,22,0.8823529411764706,0.9375,0,2,2,0,0.0,0.05,-108.0,-2.7
decline_good,30.0,2004,engagement_baseline,14,20,2,4,0.4117647058823529,0.875,1,7,4,12,0.0,0.0,440.0,11.0
decline_good,30.0,2005,v0_threshold,16,0,1,23,1.0,0.9411764705882353,0,0,0,0,0.05,0.225,-141.0,-3.525
